"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"258",2015-09-18,422.5,422.5,422.5,422.5,0.5,423,43,1230
"259",2015-09-17,NA,NA,NA,NA,5,422.5,1,1231
"260",2015-09-16,427.25,427.5,427,427.5,3.25,427.5,7,1230
"261",2015-09-15,435.25,435.25,431,431,3,430.75,23,1235
"262",2015-09-14,430,433,430,432,3.75,433.75,98,1227
"263",2015-09-11,421.25,425,421.25,425,10.75,430,92,1202
"264",2015-09-10,416.75,418.25,416.5,418.25,3.25,419.25,11,1202
"265",2015-09-09,416.5,417,416,416,1.25,416,35,1190
"266",2015-09-08,412,412,412,412,4.5,414.75,7,1187
"267",2015-09-04,410,410.5,410,410,0.25,410.25,69,1144
"268",2015-09-03,411.5,414,410,410,3.25,410,46,1123
"269",2015-09-02,414.75,414.75,414.75,414.75,1,413.25,6,1122
"270",2015-09-01,417.25,417.5,415,415,6.25,414.25,3,1122
"271",2015-08-31,420,420,417.75,417.75,NA,420.5,24,1127
"272",2015-08-28,NA,NA,NA,NA,NA,420.5,6,1127
"273",2015-08-27,NA,NA,NA,NA,3.25,420.5,0,1127
"274",2015-08-26,419.25,419.25,416.25,417,1.75,417.25,143,1094
"275",2015-08-25,419.75,419.75,419.75,419.75,3.5,419,128,1062
"276",2015-08-24,419.5,424.25,418,424.25,0.75,422.5,179,979
"277",2015-08-21,423.25,423.25,420,420,2.25,421.75,8,974
"278",2015-08-20,NA,NA,NA,NA,4.25,424,0,974
"279",2015-08-19,418.75,421.75,418.75,421.75,0.75,419.75,20,970
"280",2015-08-18,420,420,420,420,NA,420.5,21,957
"281",2015-08-17,NA,NA,NA,NA,NA,420.5,10,952
"282",2015-08-14,NA,NA,NA,NA,0.25,420.5,3,953
"283",2015-08-13,NA,NA,NA,NA,8.5,420.75,32,947
"284",2015-08-12,411,413.5,409.75,410.25,8.75,412.25,75,927
"285",2015-08-11,426.5,426.5,422.75,422.75,11,421,20,916
"286",2015-08-10,427.5,429.25,427.5,428,11.5,432,16,915
"287",2015-08-07,421,422,421,422,1.75,420.5,83,902
"288",2015-08-06,419.75,419.75,418.75,419,1.75,418.75,84,883
"289",2015-08-05,420,420,420,420,2.75,420.5,18,882
"290",2015-08-04,418,418,418,418,3.75,417.75,329,727
"291",2015-08-03,NA,NA,NA,NA,3,414,2,727
"292",2015-07-31,420,420,418,418,2,417,31,721
"293",2015-07-30,417,417,417,417,4.75,419,45,706
"294",2015-07-29,415,415.5,415,415,4.5,414.25,79,697
"295",2015-07-28,416.25,418,415.25,416,2.75,418.75,199,732
"296",2015-07-27,420,420,417,418.25,9.75,416,133,728
"297",2015-07-24,429,429,429,429,7.5,425.75,10,738
"298",2015-07-23,433,433,433,433,0.25,433.25,3,741
"299",2015-07-22,435,435,435,435,2.75,433,4,743
"300",2015-07-21,NA,NA,NA,NA,0.5,435.75,2,743
"301",2015-07-20,NA,NA,NA,NA,9.5,435.25,0,743
"302",2015-07-17,449,450,449,450,5,444.75,3,740
"303",2015-07-16,458,458,449,449,2.25,449.75,20,738
"304",2015-07-15,450.75,452.5,449,452,0.25,452,10,733
"305",2015-07-14,454.25,454.75,454,454,8.5,452.25,10,724
"306",2015-07-13,460,460.75,459,460.75,5.5,460.75,6,718
"307",2015-07-10,456,458.5,456,456,1,455.25,41,700
"308",2015-07-09,455.5,455.75,454,455.75,3.5,454.25,60,645
"309",2015-07-08,450,452.5,448.75,449.25,1,450.75,48,627
"310",2015-07-07,452.5,452.5,450,450,4.5,449.75,32,602
"311",2015-07-06,449.75,455,449.75,NA,1,454.25,20,589
"312",2015-07-02,450,453.25,450,NA,5,453.25,32,561
"313",2015-07-01,449,450,443,NA,0.25,448.25,56,517
"314",2015-06-30,435,447.25,435,NA,12.75,448.5,88,473
"315",2015-06-29,440,441,436.25,NA,1.75,435.75,61,449
"316",2015-06-26,438,446.25,437,NA,1.25,437.5,95,456
"317",2015-06-25,430,435.5,430,NA,8,436.25,40,458
"318",2015-06-24,430,430,427.75,NA,0.75,428.25,17,459
"319",2015-06-23,429,429,427.5,NA,3.25,429,6,457
"320",2015-06-22,423.75,424.75,423.75,NA,6.25,425.75,13,458
"321",2015-06-19,NA,NA,NA,NA,4,419.5,17,444
"322",2015-06-18,425,425,424.5,NA,1.25,423.5,16,445
"323",2015-06-17,NA,NA,NA,NA,4.25,424.75,4,446
"324",2015-06-16,NA,NA,NA,NA,4.5,420.5,2,446
"325",2015-06-15,NA,NA,NA,NA,4,416,64,430
"326",2015-06-12,421.5,421.5,421.5,NA,2.75,420,25,414
"327",2015-06-11,422,422,421.5,NA,0.25,422.75,5,413
"328",2015-06-10,427,427,426,NA,6,423,38,407
"329",2015-06-09,427,430,427,NA,NA,429,9,403
"330",2015-06-08,NA,NA,NA,NA,4.75,429,0,403
"331",2015-06-05,425.75,425.75,425.75,NA,1.75,424.25,1,403
"332",2015-06-04,425,425,424.5,NA,3.5,426,53,403
"333",2015-06-03,NA,NA,NA,NA,2.25,422.5,4,403
"334",2015-06-02,419.5,422,419.5,NA,5.5,420.25,55,384
"335",2015-06-01,NA,NA,NA,NA,0.25,414.75,0,384
"336",2015-05-29,418.5,418.5,413.5,NA,2.25,415,8,381
"337",2015-05-28,415.75,415.75,415.75,NA,3.75,417.25,4,378
"338",2015-05-27,416,416,413,NA,4,413.5,84,340
"339",2015-05-26,417,417,417,NA,3,417.5,37,323
"340",2015-05-22,421.25,421.25,421.25,NA,1.75,420.5,5,320
"341",2015-05-21,NA,NA,NA,NA,3.25,422.25,0,320
"342",2015-05-20,419.5,419.5,419.5,NA,2,419,1,320
"343",2015-05-19,NA,NA,NA,NA,4.5,421,0,320
"344",2015-05-18,425,425,425,NA,1.75,425.5,9,320
"345",2015-05-15,423,423.25,423,NA,1.75,423.75,8,319
"346",2015-05-14,NA,NA,NA,NA,4.5,425.5,2,321
"347",2015-05-13,NA,NA,NA,NA,2,421,1,322
"348",2015-05-12,NA,NA,NA,NA,0.75,419,0,322
"349",2015-05-11,NA,NA,NA,NA,0.75,418.25,0,322
"350",2015-05-08,416,417.5,416,NA,NA,419,6,321
"351",2015-05-07,NA,NA,NA,NA,3,419,0,321
"352",2015-05-06,422,422,421.75,NA,2.25,422,10,313
"353",2015-05-05,NA,NA,NA,NA,1.5,419.75,6,307
"354",2015-05-04,422,422,422,NA,1,421.25,20,291
"355",2015-05-01,422,422,422,NA,2.25,422.25,2,289
"356",2015-04-30,NA,NA,NA,NA,2.5,424.5,0,289
"357",2015-04-29,NA,NA,NA,NA,4.5,427,0,289
"358",2015-04-28,422,423,422,NA,NA,422.5,15,279
"359",2015-04-27,422.25,422.25,422,NA,2.5,422.5,23,258
"360",2015-04-24,NA,NA,NA,NA,5,425,6,262
"361",2015-04-23,435,435,434.5,NA,2,430,6,256
"362",2015-04-22,432,432,432,NA,1.5,432,1,255
"363",2015-04-21,NA,NA,NA,NA,2.75,433.5,0,255
"364",2015-04-20,NA,NA,NA,NA,0.5,436.25,2,255
"365",2015-04-17,NA,NA,NA,NA,2.25,436.75,0,255
"366",2015-04-16,NA,NA,NA,NA,NA,434.5,0,255
"367",2015-04-15,NA,NA,NA,NA,0.5,434.5,0,255
"368",2015-04-14,NA,432.25,NA,NA,2,434,0,255
"369",2015-04-13,NA,NA,NA,NA,4.75,432,0,255
"370",2015-04-10,437.25,437.25,437,NA,0.25,436.75,4,251
"371",2015-04-09,NA,NA,NA,NA,0.25,436.5,0,251
"372",2015-04-08,0,0,0,NA,0.5,436.25,0,251
"373",2015-04-07,439,439,439,NA,1.25,436.75,1,251
"374",2015-04-06,0,0,0,NA,0.75,438,0,251
"375",2015-04-02,0,0,0,NA,3.25,438.75,0,251
"376",2015-04-01,0,0,0,NA,6,435.5,0,251
"377",2015-03-31,441,441.25,441,NA,12.5,429.5,3,253
"378",2015-03-30,441,441,441,NA,2.5,442,2,251
"379",2015-03-27,0,0,0,NA,0.5,439.5,2,251
"380",2015-03-26,0,0,0,NA,2.75,440,3,252
"381",2015-03-25,445,445,445,NA,1.25,442.75,17,249
"382",2015-03-24,0,0,0,NA,1.75,444,3,252
"383",2015-03-23,0,0,0,NA,2,442.25,0,252
"384",2015-03-20,0,0,0,NA,8.75,440.25,1,252
"385",2015-03-19,435,435,432,NA,0.5,431.5,2,252
"386",2015-03-18,0,0,0,NA,3,431,2,250
"387",2015-03-17,428,428,428,NA,6,428,7,243
"388",2015-03-16,0,0,0,NA,0.25,434,4,242
"389",2015-03-13,435.5,435.5,435.5,NA,3.75,434.25,10,241
"390",2015-03-12,0,0,0,NA,2.25,438,0,241
"391",2015-03-11,0,0,0,NA,1.5,440.25,0,241
"392",2015-03-10,438.25,439,434.5,NA,0,439,16,239
"393",2015-03-09,0,0,0,NA,1,438.5,0,239
"394",2015-03-06,437,437.75,437,NA,2.5,437,11,238
"395",2015-03-05,0,0,0,NA,NA,439.75,0,238
"396",2015-03-04,0,0,0,NA,2,439.75,0,238
"397",2015-03-03,0,0,0,NA,2,442.25,0,238
"398",2015-03-02,0,0,0,NA,3.5,440.25,0,238
"399",2015-02-27,441,443,441,NA,2.5,443.5,3,235
"400",2015-02-26,442,442,439.75,NA,1.5,441.25,137,182
"401",2015-02-25,439,439,439,NA,0,439.5,14,170
"402",2015-02-24,445,445,445,NA,NA,440,2,170
"403",2015-02-23,0,0,0,NA,3.5,440,0,170
"404",2015-02-20,0,0,445,NA,1,443.75,0,170
"405",2015-02-19,444.25,444.25,444.25,NA,4,445.25,3,172
"406",2015-02-18,442,442,442,NA,4.5,440.75,27,162
"407",2015-02-17,0,0,0,NA,3,445,0,162
"408",2015-02-13,441.5,441.5,441.5,NA,1,442,10,160
"409",2015-02-12,0,0,0,NA,0,440.5,0,160
"410",2015-02-11,0,0,0,NA,3,441,0,160
"411",2015-02-10,442,442,441.75,NA,1,444,3,160
"412",2015-02-09,0,0,0,NA,4,445.5,0,160
"413",2015-02-06,0,0,0,NA,NA,441,0,160
"414",2015-02-05,441.75,441.75,438.25,NA,1,441,7,162
"415",2015-02-04,0,0,0,NA,0,442,0,162
