"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"245",2011-03-25,630,630,616.5,NA,NA,617.75,2499,59552
"246",2011-03-24,620,627,620,NA,NA,627,1299,59375
"247",2011-03-23,620.5,620.5,616.5,NA,NA,618,1152,59161
"248",2011-03-22,613,620.75,613,NA,NA,620.75,1457,59129
"249",2011-03-21,604.75,618,604.75,NA,NA,618,4686,58894
"250",2011-03-18,605,623,600,NA,NA,607,4207,58787
"251",2011-03-17,585,587.5,585,NA,NA,587.5,4811,59083
"252",2011-03-16,0,557.5,557.5,NA,NA,557.5,8180,59487
"253",2011-03-15,571.25,575.5,557.5,NA,NA,557.5,1937,58559
"254",2011-03-14,578.5,592.5,578.5,NA,NA,587.5,3407,59444
"255",2011-03-11,584.25,593.5,581.5,NA,NA,587.25,15585,59156
"256",2011-03-10,604.5,608,596.25,NA,NA,596.25,1720,47329
"257",2011-03-09,614,620,614,NA,NA,619,2130,47112
"258",2011-03-08,612,621.5,612,NA,NA,618.5,1315,46852
"259",2011-03-07,615,617.5,610,NA,NA,617.5,1530,46838
"260",2011-03-04,623,623,615.5,NA,NA,618.25,1648,47009
"261",2011-03-03,619,624,619,NA,NA,624,4298,47018
"262",2011-03-02,619,619,609,NA,NA,614,4052,44912
"263",2011-03-01,616,616,611.5,NA,NA,615,2170,44009
"264",2011-02-28,614.5,615.5,614.5,NA,NA,615.5,1295,43645
"265",2011-02-25,603,618.5,603,NA,NA,610.25,2683,43452
"266",2011-02-24,590.75,594,590.75,NA,NA,591.5,5538,43035
"267",2011-02-23,584.75,600.5,584.75,NA,NA,600.5,4026,42346
"268",2011-02-22,607,607,590.5,NA,NA,590.5,1828,41965
"269",2011-02-18,617,622,614,NA,NA,620.5,1377,42353
"270",2011-02-17,610,623.5,610,NA,NA,623.5,1203,42583
"271",2011-02-16,597,601,594.5,NA,NA,601,1666,42512
"272",2011-02-15,613.75,613.75,598,NA,NA,600.25,1013,42166
"273",2011-02-14,627.5,627.5,615.5,NA,NA,616.5,4662,41941
"274",2011-02-11,621.25,627.25,621.25,NA,NA,627,2999,41826
"275",2011-02-10,621.25,624,621.25,NA,NA,622.75,4590,41993
"276",2011-02-09,623,627.5,619.5,NA,NA,622,6379,42227
"277",2011-02-08,613.25,614.75,613.25,NA,NA,614.75,6600,41260
"278",2011-02-07,611,611.75,609,NA,NA,611.75,5996,40353
"279",2011-02-04,601.25,611.5,599,NA,NA,611.5,8515,39539
