"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"609",2011-02-11,0,578.5,575.25,NA,NA,575.25,0,358
"610",2011-02-10,0,578.5,574,NA,NA,578.5,7,358
"611",2011-02-09,572,574,572,NA,NA,574,5,358
"612",2011-02-08,0,572.5,569,NA,NA,572.5,0,353
"613",2011-02-07,0,570.5,569,NA,NA,569,0,353
"614",2011-02-04,0,570.5,555.75,NA,NA,570.5,0,353
"615",2011-02-03,0,563.25,555.75,NA,NA,555.75,2,353
"616",2011-02-02,0,563.25,563,NA,NA,563.25,0,353
"617",2011-02-01,0,563,558.25,NA,NA,563,0,353
"618",2011-01-31,0,558.25,546.5,NA,NA,558.25,8,353
"619",2011-01-28,0,554.75,546.5,NA,NA,546.5,0,353
"620",2011-01-27,0,564.75,554.75,NA,NA,554.75,3,353
"621",2011-01-26,0,564.75,553.5,NA,NA,564.75,4,352
"622",2011-01-25,0,559.25,553.5,NA,NA,553.5,0,352
"623",2011-01-24,0,559.25,559.25,NA,NA,559.25,0,352
"624",2011-01-21,0,559.25,552.5,NA,NA,559.25,0,352
"625",2011-01-20,0,552.5,545.75,NA,NA,552.5,4,346
"626",2011-01-19,0,553.5,545.75,NA,NA,545.75,0,346
"627",2011-01-18,0,553.5,551,NA,NA,553.5,3,346
"628",2011-01-14,0,551,547.5,NA,NA,551,0,346
"629",2011-01-13,0,547.5,538,NA,NA,547.5,0,346
"630",2011-01-12,0,538,537,NA,NA,538,0,346
"631",2011-01-11,0,537,537,NA,NA,537,0,346
"632",2011-01-10,0,537,534,NA,NA,537,0,346
