Thursday,Grain,Pounds,Destination,Field Office,FGIS Reg,MKT YR,Metric Ton,,Grain,(All),,,,,,,,,,,,,,Sum of Metric Ton,Column Labels,,,,,,,,
20150205,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,594000,CHINA T,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,27401380,HONDURAS,NEW ORLEANS,EAST GULF,1415,12429,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,4243500,HONDURAS,NEW ORLEANS,EAST GULF,1415,1925,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,9214200,HONDURAS,NEW ORLEANS,EAST GULF,1415,4179,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,145503468,CHINA MAIN,OLYMPIA,WEST COAST,1415,65999,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,11441500,DOMINICN REP,NEW ORLEANS,EAST GULF,1415,5190,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,486000,INDONESIA,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,918000,CHINA T,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,972000,CHINA T,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,JAPAN,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,432000,INDONESIA,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,756000,INDONESIA,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,972000,INDONESIA,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,756000,INDONESIA,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA MAIN,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,702000,CHINA MAIN,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,702000,CHINA MAIN,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,14845820,DOMINICN REP,NEW ORLEANS,EAST GULF,1415,6734,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,972000,CHINA T,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,864000,CHINA T,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,108000,CHINA T,DIOO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,972000,VIETNAM,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,648000,VIETNAM,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1980000,MEXICO,DIOO,INTERIOR,1415,898,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,18347080,DOMINICN REP,NEW ORLEANS,EAST GULF,1415,8322,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,24250600,GUATEMALA,NEW ORLEANS,EAST GULF,1415,11000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,23010740,JAPAN,NEW ORLEANS,EAST GULF,1415,10437,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,540000,THAILAND,MOSCOW,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,6619950,KOREA REP,PORTLAND,WEST COAST,1415,3003,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,12923350,CUBA,TOLEDO,EAST COAST,1415,5862,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SORGHUM,130036720,CHINA MAIN,LEAGUE CITY,WEST GULF,1415,58984,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,72750010,TUNISIA,TOLEDO,EAST COAST,1415,32999,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,68648330,RUSSIA,TOLEDO,EAST COAST,1415,31138,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,10369160,JAMAICA,NEW ORLEANS,EAST GULF,1415,4703,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,47493660,GUATEMALA,NEW ORLEANS,EAST GULF,1415,21543,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,BARLEY,1540000,MEXICO,DIOO,INTERIOR,1415,699,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,3300000,MEXICO,DIOO,INTERIOR,1415,1497,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,440000,MEXICO,DIOO,INTERIOR,1415,200,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,660000,MEXICO,DIOO,INTERIOR,1415,299,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,1100000,MEXICO,DIOO,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,2200000,MEXICO,DIOO,INTERIOR,1415,998,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,102452800,JAPAN,NEW ORLEANS,EAST GULF,1415,46472,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,216000,INDONESIA,DIOO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,270000,INDONESIA,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,54000,CHINA T,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,108000,INDONESIA,DIOO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,162000,INDONESIA,DIOO,INTERIOR,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,702000,INDONESIA,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,864000,CHINA T,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,270000,INDONESIA,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SORGHUM,864000,CHINA MAIN,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SORGHUM,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SORGHUM,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,270000,MALAYSIA,OLYMPIA,WEST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,31828660,MEXICO,NEW ORLEANS,EAST GULF,1415,14437,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,31316760,MEXICO,NEW ORLEANS,EAST GULF,1415,14205,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,30423480,KOREA REP,OLYMPIA,WEST COAST,1415,13800,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,21824780,JAPAN,NEW ORLEANS,EAST GULF,1415,9900,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,864000,INDONESIA,DIOO,EAST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,918000,INDONESIA,DIOO,EAST COAST,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,DIOO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,216000,MALAYSIA,DIOO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,270000,CHINA T,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,19181980,KOREA REP,OLYMPIA,WEST COAST,1415,8701,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,756000,KOREA REP,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,594000,KOREA REP,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,THAILAND,DIOO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,KOREA REP,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,KOREA REP,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,THAILAND,DIOO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,KOREA REP,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,972000,KOREA REP,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,810000,KOREA REP,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,THAILAND,DIOO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,DIOO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,918000,INDONESIA,DIOO,EAST COAST,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,VIETNAM,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1026000,CHINA T,DIOO,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,864000,INDONESIA,DIOO,EAST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SORGHUM,648000,CHINA MAIN,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SORGHUM,648000,CHINA MAIN,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,702000,VIETNAM,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,54000,INDONESIA,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,486000,INDONESIA,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,13745960,MEXICO,NEW ORLEANS,EAST GULF,1415,6235,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,162000,PHILIPPINES,DIOO,INTERIOR,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,810000,INDONESIA,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,INDONESIA,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,486000,CHINA T,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,486000,CHINA T,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,216000,VIETNAM,DIOO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,11655720,GUATEMALA,NEW ORLEANS,EAST GULF,1415,5287,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,CHINA T,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,810000,CHINA T,TOLEDO,EAST COAST,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,648000,INDONESIA,TOLEDO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,702000,INDONESIA,TOLEDO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,CHINA T,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,324000,CHINA T,TOLEDO,EAST COAST,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,540000,CHINA T,TOLEDO,EAST COAST,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,INDONESIA,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,2160000,MALAYSIA,TOLEDO,EAST COAST,1415,980,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,CHINA T,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,864000,INDONESIA,DIOO,EAST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,918000,INDONESIA,TOLEDO,EAST COAST,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,864000,INDONESIA,DIOO,EAST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,378000,MALAYSIA,TOLEDO,EAST COAST,1415,171,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,THAILAND,DIOO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,702000,VIETNAM,TOLEDO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,648000,VIETNAM,TOLEDO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,162000,INDONESIA,TOLEDO,INTERIOR,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,162000,INDONESIA,TOLEDO,EAST COAST,1415,73,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,THAILAND,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1026000,THAILAND,TOLEDO,EAST COAST,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,756000,THAILAND,TOLEDO,EAST COAST,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,648000,THAILAND,TOLEDO,EAST COAST,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,36279870,PHILIPPINES,OLYMPIA,WEST COAST,1415,16456,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,THAILAND,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,648000,THAILAND,TOLEDO,EAST COAST,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,756000,THAILAND,TOLEDO,EAST COAST,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,432000,INDONESIA,TOLEDO,EAST COAST,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,18187950,PHILIPPINES,OLYMPIA,WEST COAST,1415,8250,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,FLAXSEED,1080000,CHINA MAIN,OLYMPIA,WEST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,FLAXSEED,540000,CHINA MAIN,OLYMPIA,WEST COAST,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,21949160,CHINA MAIN,PORTLAND,WEST COAST,1415,9956,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SORGHUM,108188160,CHINA MAIN,LEAGUE CITY,WEST GULF,1415,49073,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,756000,VIETNAM,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,CORN,880000,MEXICO,NEW ORLEANS,INTERIOR,1415,399,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,SOYBEANS,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150205,WHEAT,540000,JAPAN,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,9043440,JAPAN,NEW ORLEANS,EAST GULF,1415,4102,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,WHEAT,1320000,MEXICO,DIOO,INTERIOR,1415,599,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,1100000,MEXICO,DIOO,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,BARLEY,34233070,JAPAN,PORTLAND,WEST COAST,1415,15528,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,163517940,NETHERLANDS,NEW ORLEANS,EAST GULF,1415,74171,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SORGHUM,115014940,CHINA MAIN,LEAGUE CITY,WEST GULF,1415,52170,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SORGHUM,110906840,CHINA MAIN,LEAGUE CITY,WEST GULF,1415,50307,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,98662400,JAPAN,NEW ORLEANS,EAST GULF,1415,44753,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,66881270,EGYPT,NEW ORLEANS,EAST GULF,1415,30337,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,68104610,MOROCCO,NEW ORLEANS,EAST GULF,1415,30892,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,WHEAT,45858267,NIGERIA,LEAGUE CITY,WEST GULF,1415,20801,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,WHEAT,22047244,NIGERIA,LEAGUE CITY,WEST GULF,1415,10000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,46291000,COLOMBIA,NEW ORLEANS,EAST GULF,1415,20997,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,90735780,JAPAN,NEW ORLEANS,EAST GULF,1415,41157,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SORGHUM,126339533,CHINA MAIN,LEAGUE CITY,WEST GULF,1415,57307,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,WHEAT,15876150,INDONESIA,OLYMPIA,WEST COAST,1415,7201,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,WHEAT,44100210,INDONESIA,OLYMPIA,WEST COAST,1415,20004,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,159467260,CHINA MAIN,NEW ORLEANS,EAST GULF,1415,72333,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,145503030,CHINA MAIN,OLYMPIA,WEST COAST,1415,65999,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,17380000,MEXICO,DIOO,INTERIOR,1415,7883,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,BARLEY,440000,MEXICO,DIOO,INTERIOR,1415,200,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,BARLEY,660000,MEXICO,DIOO,INTERIOR,1415,299,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,FLAXSEED,594000,CHINA MAIN,OLYMPIA,WEST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,BARLEY,880000,MEXICO,DIOO,INTERIOR,1415,399,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,16940000,MEXICO,DIOO,INTERIOR,1415,7684,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,21780000,MEXICO,DIOO,INTERIOR,1415,9879,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,WHEAT,24383540,CHINA T,OLYMPIA,WEST COAST,1415,11060,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,4792940,GUATEMALA,NEW ORLEANS,EAST GULF,1415,2174,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,WHEAT,27949480,CHINA T,OLYMPIA,WEST COAST,1415,12678,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,124566110,BANGLADESH,NEW ORLEANS,EAST GULF,1415,56502,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,42313780,HONDURAS,NEW ORLEANS,EAST GULF,1415,19193,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,17634420,VENEZUELA,NEW ORLEANS,EAST GULF,1415,7999,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,143293100,PORTUGAL,NEW ORLEANS,EAST GULF,1415,64997,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,216000,VIETNAM,DIOO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,264000,MEXICO,DIOO,INTERIOR,1415,120,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,422400,MEXICO,DIOO,INTERIOR,1415,192,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,369600,MEXICO,DIOO,INTERIOR,1415,168,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,22092480,NETHERLANDS,NEW ORLEANS,EAST GULF,1415,10021,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,52800,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,475200,MEXICO,DIOO,INTERIOR,1415,216,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,52800,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,792000,MEXICO,DIOO,INTERIOR,1415,359,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,CORN,580800,MEXICO,DIOO,INTERIOR,1415,263,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,52800,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,121208080,NETHERLANDS,NEW ORLEANS,EAST GULF,1415,54979,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,67510380,KOREA REP,NEW ORLEANS,EAST GULF,1415,30622,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,702000,MALAYSIA,TOLEDO,EAST COAST,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,270000,INDONESIA,TOLEDO,EAST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,1242000,INDONESIA,TOLEDO,EAST COAST,1415,563,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,810000,CHINA T,TOLEDO,EAST COAST,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,540000,INDONESIA,TOLEDO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,810000,INDONESIA,TOLEDO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,756000,INDONESIA,TOLEDO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150212,SOYBEANS,1188000,THAILAND,TOLEDO,INTERIOR,1415,539,,,,,,,,,,,,,,,,,,,,,,,,,,
